38	1790269078.747670536	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	32783	0x5a6a	True	push.services.mozilla.com.localdomain	28	5		
47	1790269086.210369681	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	42312	192.168.74.128	53	0x546c	False	portal.icdfa.test	1			
48	1790269086.210462653	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	42312	0x546c	True	portal.icdfa.test	1	0	192.168.74.128	0
58	1790269090.459703769	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	40789	192.168.74.128	53	0x8e98	False	portal.icdfa.test	65			
60	1790269090.459913464	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	40789	0x8e98	True	portal.icdfa.test	65	5		
62	1790269090.460475654	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	46837	192.168.74.128	53	0x8e98	False	portal.icdfa.test	65			
63	1790269090.460546295	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	46837	0x8e98	True	portal.icdfa.test	65	5		
64	1790269092.476820961	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	42188	192.168.74.128	53	0x2e13	False	0.debian.pool.ntp.org	1			
65	1790269092.476821438	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	42188	192.168.74.128	53	0xd610	False	0.debian.pool.ntp.org	28			
66	1790269092.476922818	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	42188	0x2e13	True	0.debian.pool.ntp.org	1	5		
67	1790269092.477031685	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	42188	0xd610	True	0.debian.pool.ntp.org	28	5		
68	1790269092.477528548	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	42188	192.168.74.128	53	0x2e13	False	0.debian.pool.ntp.org	1			
69	1790269092.477528677	00:0c:29:bf:a9:70	00:0c:29:a8:ed:ac	192.168.74.129	42188	192.168.74.128	53	0xd610	False	0.debian.pool.ntp.org	28			
70	1790269092.477568908	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	42188	0x2e13	True	0.debian.pool.ntp.org	1	5		
71	1790269092.477645224	00:0c:29:a8:ed:ac	00:0c:29:bf:a9:70	192.168.74.128	53	192.168.74.129	42188	0xd610	True	0.debian.pool.ntp.org	28	5		
